306.02 32.36
306.63 31.98
307.25 30.61
307.86 25.30
308.47 29.77
309.08 30.25
309.70 30.50
310.31 28.27
310.93 30.67
311.54 27.84
312.15 33.14
312.76 31.09
313.38 26.98
313.99 28.54
314.60 32.89
315.21 32.09
315.82 24.95
316.44 22.00
317.05 22.76
317.66 29.55
318.28 30.80
318.89 29.09
319.50 29.66
320.11 26.09
320.72 27.21
321.34 27.44
321.95 30.10
322.56 27.70
323.17 25.84
323.79 26.69
324.40 26.59
325.01 25.18
325.62 24.70
326.23 31.28
326.84 28.99
327.46 24.40
328.07 25.32
328.68 26.08
329.29 25.09
329.90 23.31
330.51 23.98
331.13 20.74
331.74 16.21
332.35 18.10
332.96 16.37
333.57 14.93
334.18 16.70
334.79 12.72
335.40 13.53
336.02 12.78
336.63 12.26
337.24 14.47
337.85 15.54
338.46 14.74
339.07 15.34
339.68 17.69
340.29 17.69
340.90 17.69
341.51 16.79
342.12 17.97
342.74 15.75
343.35 15.96
343.96 14.73
344.57 17.28
345.18 17.40
345.79 16.69
346.40 15.57
347.01 15.72
347.62 14.54
348.23 12.84
348.84 15.26
349.45 16.63
350.06 16.87
350.67 20.48
351.28 16.96
351.89 17.49
352.50 22.54
353.11 19.19
353.72 23.57
354.33 21.77
354.94 26.08
355.55 19.63
356.16 16.06
356.77 20.38
357.38 17.95
357.99 22.18
358.60 20.78
359.21 18.66
359.82 18.83
360.43 13.17
361.04 16.48
361.65 21.67
362.26 26.44
362.87 27.18
363.48 22.65
364.09 26.04
364.70 24.37
365.31 21.60
365.92 27.05
366.52 24.21
367.13 28.18
367.74 25.24
368.35 25.60
368.96 24.15
369.57 22.23
370.18 15.63
370.79 31.30
371.40 24.66
372.00 28.46
372.61 25.84
373.22 26.87
373.83 27.00
374.44 25.07
375.05 27.81
375.66 28.22
376.27 27.73
376.87 29.17
377.48 28.15
378.09 31.35
378.70 38.12
379.31 35.72
379.92 36.04
380.52 39.92
381.13 38.69
381.74 31.52
382.35 39.03
382.96 37.24
383.56 30.77
384.17 34.13
384.78 37.48
385.39 32.29
386.00 35.97
386.60 33.43
387.21 32.69
387.82 34.89
388.43 35.00
389.04 35.34
389.64 35.99
390.25 34.48
390.86 32.13
391.46 31.19
392.07 32.52
392.68 33.18
393.29 30.78
393.89 31.27
394.50 35.83
395.11 36.42
395.72 36.51
396.32 33.77
396.93 34.25
397.54 34.23
398.14 28.36
398.75 34.13
399.36 30.87
399.97 33.41
400.57 31.53
401.18 35.73
401.79 35.12
402.39 40.99
403.00 44.59
403.61 43.87
404.21 48.14
404.82 43.98
405.43 43.50
406.03 41.27
406.64 48.30
407.25 61.19
407.85 52.49
408.46 50.62
409.07 57.38
409.67 54.77
410.28 63.98
410.88 62.78
411.49 61.06
412.10 62.30
412.70 47.27
413.31 61.19
413.91 67.90
414.52 76.44
415.13 74.56
415.73 82.13
416.34 92.42
416.94 87.92
417.55 93.52
418.16 112.12
418.76 120.95
419.37 109.62
419.97 120.38
420.58 137.71
421.18 144.06
421.79 157.10
422.40 163.93
423.00 158.86
423.61 170.30
424.21 191.24
424.82 184.07
425.42 209.93
426.03 214.79
426.63 208.76
427.24 206.08
427.84 231.07
428.45 255.98
429.05 241.80
429.66 269.22
430.26 281.61
430.87 294.09
431.47 298.99
432.08 320.04
432.68 331.46
433.29 327.06
433.89 350.27
434.50 380.61
435.10 391.73
435.71 393.89
436.31 409.90
436.92 432.07
437.52 428.95
438.12 420.51
438.73 416.44
439.33 367.45
439.94 352.45
440.54 315.71
441.15 283.43
441.75 222.86
442.35 178.14
442.96 146.53
443.56 110.18
444.17 105.01
444.77 85.62
445.37 76.91
445.98 68.62
446.58 65.94
447.19 54.42
447.79 50.35
448.39 47.89
449.00 48.22
449.60 51.31
450.20 56.42
450.81 57.67
451.41 55.52
452.01 54.62
452.62 54.05
453.22 64.11
453.83 80.51
454.43 98.12
455.03 100.64
455.64 110.24
456.24 141.96
456.84 131.67
457.44 167.83
458.05 181.72
458.65 233.28
459.25 242.95
459.86 286.08
460.46 313.04
461.06 376.15
461.67 439.11
462.27 484.89
462.87 557.07
463.47 648.44
464.08 716.99
464.68 795.23
465.28 948.58
465.88 1113.98
466.49 1266.05
467.09 1454.70
467.69 1680.12
468.30 2007.44
468.90 2336.23
469.50 2718.63
470.10 2963.29
470.70 3209.53
471.31 3396.28
471.91 3618.47
472.51 3540.88
473.11 3348.73
473.72 3077.38
474.32 2791.56
474.92 2334.96
475.52 1876.14
476.12 1523.28
476.73 1221.51
477.33 989.03
477.93 806.19
478.53 662.37
479.13 539.85
479.73 456.84
480.34 383.16
480.94 317.41
481.54 287.80
482.14 255.61
482.74 226.83
483.34 194.67
483.94 175.02
484.55 166.59
485.15 171.04
485.75 169.11
486.35 132.37
486.95 134.79
487.55 114.13
488.15 100.10
488.75 100.09
489.36 98.48
489.96 96.55
490.56 83.00
491.16 82.13
491.76 76.91
492.36 71.24
492.96 74.00
493.56 74.67
494.16 71.05
494.76 65.48
495.37 55.11
495.96 50.70
496.57 54.76
497.17 55.19
497.77 57.73
498.37 52.80
498.97 49.95
499.57 53.49
500.17 47.30
500.77 44.82
501.37 45.41
501.97 31.22
502.57 34.59
503.17 46.76
503.77 46.35
504.37 46.19
504.97 40.12
505.57 36.39
506.17 33.87
506.77 29.41
507.37 22.52
507.97 26.67
508.57 35.72
509.17 34.19
509.77 31.15
510.37 33.13
510.97 36.32
511.57 37.09
512.17 30.22
512.77 29.04
513.37 33.69
513.97 34.92
514.57 36.67
515.16 22.18
515.76 29.44
516.36 32.02
516.96 28.18
517.56 27.23
518.16 40.11
518.76 37.21
519.36 29.53
519.96 33.01
520.56 31.90
521.16 29.02
521.75 29.90
522.35 27.80
522.95 27.39
523.55 26.79
524.15 25.69
524.75 24.72
525.35 22.81
525.95 20.89
526.55 19.87
527.14 22.11
527.74 24.50
528.34 20.67
528.94 22.79
529.54 24.55
530.14 20.40
530.73 15.13
531.33 20.47
531.93 27.18
532.53 21.91
533.13 16.16
533.73 28.87
534.32 20.19
534.92 21.79
535.52 20.41
536.12 26.17
536.72 23.24
537.31 18.77
537.91 20.99
538.51 24.87
539.11 24.11
539.71 22.43
540.30 18.72
540.90 14.89
541.50 20.28
542.10 24.92
542.69 23.29
543.29 27.73
543.89 23.99
544.49 20.22
545.08 15.61
545.68 18.93
546.28 21.92
546.88 27.19
547.47 29.11
548.07 24.58
548.67 17.57
549.26 21.74
549.86 17.88
550.46 20.12
551.06 25.52
551.65 30.26
552.25 26.55
552.85 19.78
553.44 19.72
554.04 20.38
554.64 17.98
555.23 15.80
555.83 17.11
556.43 21.78
557.02 22.23
557.62 19.75
558.22 18.63
558.81 10.69
559.41 11.10
560.01 12.75
560.60 10.24
561.20 16.05
561.79 13.19
562.39 13.19
562.99 10.87
563.58 13.79
564.18 12.92
564.78 10.67
565.37 9.81
565.97 10.05
566.56 12.94
567.16 11.92
567.76 7.95
568.35 5.90
568.95 4.10
569.54 8.06
570.14 10.09
570.74 9.18
571.33 13.26
571.93 11.19
572.52 10.04
573.12 8.31
573.71 5.35
574.31 9.52
574.90 9.74
575.50 16.13
576.09 10.69
576.69 10.65
577.29 8.26
577.88 9.12
578.48 2.93
579.07 9.46
579.67 9.87
580.26 9.69
580.86 15.94
581.45 12.61
582.05 10.19
582.64 9.26
583.24 6.38
583.83 6.84
584.43 6.94
585.02 6.11
585.62 10.76
586.21 14.55
586.80 11.33
587.40 8.09
587.99 5.90
588.59 4.02
589.18 6.48
589.78 11.62
590.37 8.34
590.97 9.79
591.56 11.12
592.16 8.72
592.75 4.91
593.34 6.05
593.94 10.52
594.53 7.46
595.13 6.69
595.72 9.31
596.32 8.42
596.91 8.02
597.50 7.87
598.10 10.35
598.69 10.81
599.28 8.15
599.88 9.77
600.47 12.32
601.07 10.80
601.66 9.48
602.25 7.72
602.85 6.97
603.44 7.57
604.03 8.28
604.63 12.77
605.22 12.89
605.82 10.73
606.41 11.31
607.00 14.18
607.59 7.45
608.19 6.27
608.78 0.00
609.38 9.75
609.97 8.88
610.56 10.10
611.15 11.41
611.75 10.66
612.34 5.01
612.93 6.45
613.52 10.04
614.12 11.75
614.71 11.46
615.30 9.74
615.90 9.80
616.49 11.62
617.08 11.36
617.68 7.10
618.27 7.98
618.86 13.50
619.45 9.54
620.04 10.91
620.64 9.34
621.23 10.45
621.82 6.77
622.42 10.62
623.01 9.75
623.60 12.39
624.19 13.55
624.78 7.92
625.38 7.47
625.97 11.79
626.56 12.13
627.15 9.35
627.75 12.59
628.34 12.83
628.93 12.57
629.52 10.87
630.11 7.24
630.70 7.06
631.30 6.61
631.89 5.08
632.48 9.70
633.07 15.22
633.66 11.62
634.25 8.19
634.85 8.43
635.44 9.27
636.03 6.27
636.62 7.02
637.21 3.19
637.80 4.63
638.39 6.54
638.99 5.80
639.58 9.08
640.17 8.48
640.76 7.03
641.35 3.76
641.94 8.57
642.53 13.47
643.12 14.07
643.72 12.83
644.30 14.07
644.90 9.97
645.49 7.40
646.08 10.98
646.67 10.88
647.26 9.82
647.85 9.61
648.44 14.40
649.03 11.29
649.62 8.56
650.21 9.82
650.80 7.53
651.39 6.85
651.98 15.54
652.57 10.73
653.17 11.16
653.76 13.02
654.35 13.19
654.94 14.86
655.53 12.00
656.12 13.08
656.71 11.53
657.30 13.41
657.89 11.48
658.48 11.19
659.07 7.96
659.66 8.88
660.25 12.44
660.84 10.16
661.43 7.89
662.02 10.05
662.61 11.52
663.20 8.48
663.78 9.70
664.37 10.21
664.96 7.67
665.55 12.05
666.14 10.49
666.73 4.89
667.32 15.49
667.91 6.84
668.50 5.27
669.09 10.62
669.68 7.29
670.27 8.34
670.86 10.27
671.45 12.19
672.03 9.12
672.63 11.06
673.22 7.60
673.80 8.27
674.39 12.36
674.98 11.35
675.57 7.27
676.16 7.40
676.75 11.40
677.34 9.72
677.92 6.15
678.51 9.74
679.10 6.94
679.69 9.08
680.28 9.03
680.87 11.29
681.46 14.95
682.04 12.61
682.63 11.15
683.22 8.74
683.81 9.63
684.40 11.95
684.99 8.30
685.58 10.16
686.16 10.30
686.75 11.31
687.34 12.04
687.93 8.83
688.52 7.51
689.10 10.66
689.69 9.91
690.28 10.53
690.87 8.16
691.46 3.79
692.04 7.00
692.63 9.32
693.22 7.87
693.81 6.33
694.39 6.81
694.98 6.56
695.57 4.96
696.16 8.69
696.74 8.64
697.33 8.25
697.92 9.06
698.51 2.33
699.10 7.83
699.68 6.39
700.27 9.65
700.86 10.19
701.44 12.16
702.03 8.19
702.62 6.33
703.20 7.20
703.79 7.37
704.38 11.36
704.97 11.40
705.55 5.82
706.14 4.13
706.73 7.24
707.31 8.38
707.90 7.56
708.49 8.52
709.07 8.61
709.66 7.94
710.25 8.90
710.84 5.06
711.42 9.05
712.01 8.68
712.59 12.85
713.18 7.69
713.77 7.69
714.35 10.05
714.94 11.09
715.52 11.19
716.11 9.94
716.70 10.88
717.28 5.91
717.87 6.34
718.46 6.85
719.04 10.21
719.63 9.78
720.21 4.81
720.80 4.29
721.39 5.46
721.97 4.91
722.56 7.85
723.14 10.57
723.73 7.18
724.32 4.04
724.90 5.11
725.49 8.53
726.07 6.37
726.66 7.84
727.24 10.79
727.83 3.12
728.41 2.19
729.00 2.19
729.59 7.91
730.17 3.15
730.76 3.57
731.34 5.37
731.93 3.29
732.51 3.45
733.10 4.41
733.68 6.06
734.27 3.76
734.85 5.86
735.44 7.33
736.02 5.08
736.61 6.92
737.19 7.89
737.78 6.66
738.36 8.11
738.95 7.36
739.53 8.15
740.12 10.40
740.70 11.71
741.28 5.87
741.87 8.46
742.46 7.71
743.04 11.20
743.62 5.81
744.21 8.69
744.79 9.17
745.38 5.94
745.96 9.69
746.54 8.48
747.13 6.97
747.71 9.79
748.30 11.80
748.88 5.52
749.47 7.66
750.05 10.50
750.63 10.98
751.22 8.72
751.80 6.18
752.39 5.93
752.97 7.49
753.55 7.00
754.14 5.49
754.72 8.20
755.31 7.05
755.89 6.94
756.47 8.32
757.06 10.43
757.64 9.72
758.22 13.00
758.81 11.01
759.39 8.10
759.97 3.77
760.56 8.42
761.14 7.33
761.72 2.83
762.31 8.02
762.89 8.00
763.47 5.80
764.06 5.91
764.64 7.89
765.22 4.83
765.80 2.69
766.39 3.54
766.97 6.58
767.55 8.69
768.14 7.55
768.72 7.02
769.30 7.62
769.89 7.03
770.47 6.02
771.05 3.92
771.63 8.92
772.22 10.84
772.80 14.29
773.38 6.98
773.97 9.07
774.55 7.52
775.13 3.70
775.71 7.56
776.29 4.44
776.88 6.86
777.46 5.48
778.04 4.78
778.62 6.24
779.20 5.21
779.79 8.91
780.37 4.37
780.95 4.65
781.53 6.98
782.12 10.23
782.70 11.14
783.28 8.26
783.86 5.59
784.44 7.41
785.02 10.54
785.61 7.85
786.19 9.20
786.77 10.93
787.35 8.90
787.93 9.06
788.51 6.47
789.10 8.24
789.68 8.89
790.26 11.60
790.84 8.71
791.42 10.59
792.00 7.94
792.59 5.06
793.17 8.90
793.75 9.29
794.33 6.50
794.91 5.32
795.49 8.65
796.07 14.11
796.65 14.03
797.23 10.95
797.81 6.43
798.40 5.20
798.98 9.73
799.56 10.18
800.14 9.53
800.72 14.87
801.30 14.71
801.88 11.16
802.46 4.57
803.04 5.53
803.62 10.69
804.20 11.48
804.78 16.31
805.37 12.86
805.95 15.71
806.52 16.67
807.11 10.53
807.69 12.01
808.27 13.06
808.85 20.69
809.43 20.99
810.01 17.65
810.59 18.13
811.17 21.43
811.75 16.53
812.33 13.80
812.91 19.63
813.49 23.42
814.07 27.19
814.65 27.95
815.23 25.68
815.81 26.91
816.39 24.46
816.97 22.81
817.55 23.64
818.13 25.29
818.71 33.77
819.28 29.02
819.86 32.23
820.44 26.19
821.02 30.90
821.60 25.82
822.18 33.05
822.76 28.00
823.34 26.78
823.92 21.91
824.50 24.93
825.08 24.89
825.66 24.31
826.24 19.14
826.82 22.65
827.39 23.90
827.97 25.32
828.55 22.40
829.13 16.24
829.71 19.17
830.29 18.69
830.87 12.32
831.45 15.31
832.03 20.44
832.61 23.69
833.18 23.55
833.76 23.19
834.34 22.07
834.92 18.68
835.50 22.85
836.08 17.19
836.66 17.43
837.23 21.73
837.81 23.65
838.39 21.80
838.97 20.33
839.55 22.80
840.12 28.61
840.70 21.31
841.28 19.95
841.86 20.91
842.44 22.91
843.02 23.04
843.59 23.61
844.17 25.34
844.75 24.58
845.33 23.44
845.90 24.62
846.48 24.62
847.06 24.75
847.64 26.30
848.22 23.90
848.79 22.89
849.37 25.05
849.95 27.32
850.53 29.22
851.11 19.14
851.68 32.08
852.26 35.12
852.84 26.09
853.41 22.24
853.99 22.19
854.57 22.19
855.15 32.28
855.72 22.78
856.30 31.92
856.88 29.70
857.46 35.48
858.03 33.00
858.61 27.73
859.19 28.05
859.76 30.35
860.34 32.55
860.92 33.43
861.50 36.73
862.07 38.08
862.65 35.49
863.23 39.96
863.80 42.42
864.38 34.97
864.95 36.48
865.53 47.27
866.11 48.65
866.68 37.40
867.26 39.01
867.84 41.72
868.41 41.96
868.99 35.22
869.57 47.19
870.14 44.91
870.72 38.93
871.29 34.36
871.87 30.84
872.45 36.80
873.02 39.80
873.60 43.01
874.18 47.86
874.75 48.74
875.33 43.12
875.90 44.16
876.48 43.26
877.05 42.83
877.63 40.84
878.21 39.67
878.78 45.19
879.36 37.47
879.93 31.58
880.51 28.05
881.09 23.23
881.66 25.34
882.24 20.16
882.81 22.45
883.39 20.77
883.96 21.50
884.54 17.62
885.11 11.84
885.69 14.98
886.26 17.45
886.84 17.69
887.41 19.35
887.99 18.90
888.57 14.90
889.14 15.49
889.72 17.56
890.29 11.71
890.87 11.24
891.44 13.19
892.02 12.65
892.59 15.46
893.16 18.92
893.74 16.17
894.31 14.74
894.89 17.62
895.46 13.92
896.04 11.62
896.61 15.81
897.19 17.05
897.76 14.69
898.34 14.48
898.91 12.82
899.49 9.65
900.06 9.32
900.63 13.17
901.21 14.62
901.78 14.23
902.36 16.40
902.93 15.84
903.50 11.62
904.08 17.31
904.65 18.82
905.23 10.91
905.80 11.37
906.38 14.14
906.95 12.90
907.52 11.69
908.10 12.74
908.67 11.00
909.24 9.78
909.82 11.69
910.39 13.78
910.97 16.50
911.54 15.96
912.11 17.42
912.69 14.10
913.26 6.99
913.83 11.29
914.41 7.01
914.98 9.47
915.55 12.25
916.13 13.16
916.70 11.71
917.27 11.69
917.85 9.87
918.42 5.75
918.99 8.12
919.57 11.90
920.14 10.39
920.71 12.25
921.29 12.84
921.86 9.72
922.43 8.50
923.01 8.69
923.58 11.45
924.15 16.27
924.72 18.21
925.30 15.92
925.87 15.72
926.44 17.58
927.01 11.67
927.59 4.89
928.16 9.66
928.73 15.99
929.31 18.40
929.88 17.27
930.45 17.87
931.02 19.15
931.60 18.61
932.17 17.15
932.74 14.75
933.31 17.51
933.88 17.24
934.46 18.49
935.03 21.61
935.60 18.19
936.17 11.47
936.75 10.78
937.32 15.68
937.89 17.69
938.46 16.45
939.03 16.27
939.60 17.78
940.17 16.64
940.75 11.83
941.32 9.35
941.89 11.20
942.46 11.76
943.03 9.69
943.61 9.43
944.18 11.19
944.75 10.74
945.32 9.57
945.89 9.79
946.46 3.50
947.03 12.65
947.61 6.83
948.18 9.25
948.75 9.69
949.32 11.53
949.89 10.70
950.46 8.65
951.03 5.72
951.60 7.18
952.17 7.63
952.75 8.61
953.32 10.89
953.89 10.06
954.46 7.43
955.03 7.55
955.60 8.05
956.17 7.24
956.74 7.25
957.31 8.10
957.88 6.73
958.45 6.92
959.02 5.83
959.60 6.28
960.17 6.34
960.74 5.21
961.31 7.30
961.88 8.52
962.45 8.76
963.02 6.45
963.59 3.37
964.16 1.62
964.73 3.39
965.30 5.35
965.87 5.16
966.44 9.67
967.01 7.44
967.58 6.54
968.15 5.85
968.72 6.78
969.29 8.73
969.86 7.22
970.43 7.17
971.00 7.63
971.57 5.73
972.14 4.39
972.71 4.52
973.28 6.85
973.85 6.72
974.42 6.33
974.99 7.18
975.56 8.99
976.13 5.85
976.70 6.19
977.26 6.41
977.83 4.29
978.40 4.37
978.97 6.26
979.54 6.07
980.11 7.05
980.68 7.48
981.25 8.49
981.82 8.20
982.39 5.77
982.96 6.26
983.53 7.07
984.10 5.39
984.67 8.47
985.23 7.57
985.80 4.26
986.37 2.85
986.94 3.92
987.51 5.19
988.08 4.32
988.65 5.82
989.22 5.76
989.78 8.10
990.35 9.20
990.92 7.06
991.49 4.58
992.06 4.51
992.63 4.33
993.20 4.87
993.76 4.74
994.33 4.10
994.90 6.58
995.47 4.48
996.04 5.32
996.61 5.62
997.17 4.82
997.74 6.40
998.31 7.71
998.88 8.84
999.45 6.09
